,productid,flavor_n_pos,flavor_avg_pos,flavor_sum_pos,flavor_n_neg,flavor_abg_neg,flavor_sum_neg,flavor_n_neu,flavor_avg,taste_n_pos,taste_avg_pos,taste_sum_pos,taste_n_neg,taste_abg_neg,taste_sum_neg,taste_n_neu,taste_avg,product_n_pos,product_avg_pos,product_sum_pos,product_n_neg,product_abg_neg,product_sum_neg,product_n_neu,product_avg,price_n_pos,price_avg_pos,price_sum_pos,price_n_neg,price_abg_neg,price_sum_neg,price_n_neu,price_avg,quality_n_pos,quality_avg_pos,quality_sum_pos,quality_n_neg,quality_abg_neg,quality_sum_neg,quality_n_neu,quality_avg,brand_n_pos,brand_avg_pos,brand_sum_pos,brand_n_neg,brand_abg_neg,brand_sum_neg,brand_n_neu,brand_avg,texture_n_pos,texture_avg_pos,texture_sum_pos,texture_n_neg,texture_abg_neg,texture_sum_neg,texture_n_neu,texture_avg,package_n_pos,package_avg_pos,package_sum_pos,package_n_neg,package_abg_neg,package_sum_neg,package_n_neu,package_avg,variety_n_pos,variety_avg_pos,variety_sum_pos,variety_n_neg,variety_abg_neg,variety_sum_neg,variety_n_neu,variety_avg,smell_n_pos,smell_avg_pos,smell_sum_pos,smell_n_neg,smell_abg_neg,smell_sum_neg,smell_n_neu,smell_avg
3414,B001EO66D6,0,0.0,0.0,0,0.0,0.0,0,0.0,2,1.34,2.67,0,0.0,0.0,0,1.33,1,2.33,2.33,0,0.0,0.0,0,2.33,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.1,1.1,0,0.0,0.0,0,1.1,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.12,0.12,0,0.0,0.0,0,0.12,0,0.0,0.0,0,0.0,0.0,0,0.0
3415,B004LLBVXY,1,2.67,2.67,1,-4.5,-4.5,0,-0.92,1,2.0,2.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.67,2.67,0,0.0,0.0,0,2.67,1,3.6,3.6,0,0.0,0.0,0,3.6
3416,B000GG5IZA,6,3.16,18.94,2,-3.0,-6.0,0,1.62,2,2.3,4.6,1,-0.77,-0.77,1,0.96,1,3.67,3.67,0,0.0,0.0,1,1.83,1,1.0,1.0,0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.5,2.5,0,0.0,0.0,0,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3417,B005LURBGA,1,2.33,2.33,0,0.0,0.0,0,2.33,0,0.0,0.0,0,0.0,0.0,0,0.0,1,5.0,5.0,0,0.0,0.0,0,5.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3418,B0040BESXK,0,0.0,0.0,0,0.0,0.0,0,0.0,3,1.59,4.76,0,0.0,0.0,0,1.59,2,0.86,1.73,1,-1.5,-1.5,0,0.08,6,1.49,8.96,1,-4.35,-4.35,1,0.58,0,0.0,0.0,1,-0.43,-0.43,0,-0.43,3,1.12,3.35,0,0.0,0.0,1,0.84,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2.06,4.13,1,-1.17,-1.17,0,0.99,0,0.0,0.0,0,0.0,0.0,0,0.0
3419,B0063MXMHM,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3420,B0000ICLKO,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3421,B007H13SYA,2,2.72,5.43,0,0.0,0.0,0,2.71,1,1.3,1.3,0,0.0,0.0,3,0.33,1,2.0,2.0,0,0.0,0.0,0,2.0,1,2.0,2.0,1,-0.33,-0.33,0,0.83,1,4.13,4.13,0,0.0,0.0,0,4.13,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3422,B004LWCSHQ,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2.2,4.4,2,-1.62,-3.24,0,0.29,1,3.0,3.0,1,-3.67,-3.67,0,-0.33,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.4,2.4,0,0.0,0.0,0,2.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3423,B005JCQJFE,1,5.0,5.0,0,0.0,0.0,0,5.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3424,B004BPDD0Y,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3425,B007FO16MA,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.5,2.5,0,0.0,0.0,0,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3426,B00739QR9Y,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3427,B0029NN4SG,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3428,B0017SZJA0,1,1.33,1.33,1,-3.0,-3.0,0,-0.83,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3429,B006YYSQ20,2,2.42,4.83,2,-1.6,-3.2,0,0.41,2,2.24,4.47,0,0.0,0.0,0,2.24,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,2,-1.92,-3.83,0,-0.94,2,2.58,5.17,1,-0.83,-0.83,0,1.45,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,1,-3.0,-3.0,0,-0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,1,-2.2,-2.2,0,0.4
3430,B004PE9UVC,0,0.0,0.0,1,-0.25,-0.25,1,-0.12,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-4.5,-4.5,0,-4.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3431,B003CHOKCW,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3432,B003EMQK1Y,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3433,B003NY7K8A,2,1.5,3.0,0,0.0,0.0,0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2.0,4.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,1.5,3.0,1,-0.5,-0.5,0,0.83,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3434,B002XPNF4S,2,1.6,3.2,2,-2.75,-5.5,0,-0.57,2,1.55,3.1,0,0.0,0.0,0,1.55,2,3.0,6.0,2,-2.75,-5.5,2,0.08,2,1.0,2.0,0,0.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3435,B004NEMTI0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.5,3.5,0,0.0,0.0,0,3.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.5,3.5,0,0.0,0.0,0,3.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3436,B003WEFSAI,5,3.12,15.6,1,-3.0,-3.0,0,2.1,2,2.34,4.67,0,0.0,0.0,0,2.33,1,3.0,3.0,0,0.0,0.0,0,3.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3437,B00473QVS6,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-2.55,-2.55,0,-2.55,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-2.55,-2.55,0,-2.55,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3438,B000HQL72C,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3439,B001E4S7WE,4,2.74,10.97,0,0.0,0.0,1,2.19,11,2.22,24.42,1,-0.6,-0.6,2,1.7,2,1.12,2.25,2,-3.88,-7.75,1,-1.1,1,0.25,0.25,0,0.0,0.0,1,0.12,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3440,B003FX8L4G,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3441,B003EHCIMO,2,2.75,5.5,0,0.0,0.0,0,2.75,1,4.0,4.0,0,0.0,0.0,0,4.0,2,2.35,4.7,0,0.0,0.0,0,2.35,1,1.0,1.0,0,0.0,0.0,1,0.5,1,3.25,3.25,0,0.0,0.0,0,3.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3442,B000S67220,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.5,1.5,0,0.0,0.0,0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.25,0.25,0,0.0,0.0,0,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3443,B004LC6KV6,3,4.27,12.8,1,-1.12,-1.12,0,2.92,0,0.0,0.0,1,-0.4,-0.4,0,-0.4,2,2.5,5.0,1,-0.4,-0.4,0,1.53,2,4.0,8.0,0,0.0,0.0,0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3444,B0025GD3XI,2,2.25,4.5,0,0.0,0.0,0,2.25,0,0.0,0.0,0,0.0,0.0,1,0.0,2,2.0,4.0,1,-3.0,-3.0,0,0.33,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3445,B001HTLB24,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.93,1.93,0,0.0,0.0,0,1.93,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3446,B0049LSIRS,0,0.0,0.0,1,-3.0,-3.0,0,-3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,1,-2.25,-2.25,0,-0.62,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-2.25,-2.25,0,-2.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3447,B0007OVWL0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3448,B001HXN7YU,0,0.0,0.0,1,-1.5,-1.5,0,-1.5,0,0.0,0.0,2,-3.92,-7.83,1,-2.61,2,1.75,3.5,1,-6.0,-6.0,0,-0.83,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,0,1.0
3449,B000ETC36Q,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,1,3.3,3.3,0,0.0,0.0,0,3.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3450,B000MS7I4G,2,1.54,3.07,0,0.0,0.0,0,1.53,1,1.67,1.67,0,0.0,0.0,0,1.67,2,1.3,2.59,0,0.0,0.0,0,1.29,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.92,0.92,0,0.0,0.0,0,0.92,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3451,B000HG8LI0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2.8,5.6,0,0.0,0.0,1,1.87,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3452,B0000CNU18,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.25,2.25,1,-3.8,-3.8,0,-0.77,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3453,B0027ILKZM,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3454,B000ND0CMK,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3455,B00404VAXI,1,1.33,1.33,0,0.0,0.0,0,1.33,0,0.0,0.0,0,0.0,0.0,0,0.0,1,4.0,4.0,0,0.0,0.0,0,4.0,0,0.0,0.0,1,-1.5,-1.5,0,-1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.33,2.33,0,0.0,0.0,0,2.33,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3456,B000ANKFKW,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3457,B0015MYO04,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,0,0.0,0.0,0,3.0
3458,B0027AO5MA,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,2.0,2.0,0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3459,B0000YVCH6,1,1.0,1.0,1,-0.75,-0.75,1,0.08,2,2.5,5.0,0,0.0,0.0,0,2.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,-1.5,-1.5,0,-1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3460,B0015V5LP2,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.0,3.0,0,0.0,0.0,0,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3461,B001EQ5P7C,1,2.33,2.33,0,0.0,0.0,0,2.33,1,0.25,0.25,0,0.0,0.0,0,0.25,2,2.38,4.75,0,0.0,0.0,1,1.58,1,1.2,1.2,0,0.0,0.0,0,1.2,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.33,3.33,1,-0.88,-0.88,0,1.23,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,3.33,3.33,0,0.0,0.0,0,3.33,0,0.0,0.0,0,0.0,0.0,0,0.0
